metric_version,dataset,model,model_size,train_type,lambda,seed,group_type,group_value,ref_coda,hyp_coda,count,ref_total,row_rate
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,m,m,918,946,0.970401691332
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,m,p,1,946,0.001057082452
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,p,none,14,510,0.027450980392
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,p,n,3,510,0.005882352941
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,p,ng,1,510,0.001960784314
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,p,nh,1,510,0.001960784314
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,p,t,8,510,0.015686274510
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,p,c,7,510,0.013725490196
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,p,ch,3,510,0.005882352941
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,p,m,0,510,0.000000000000
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,p,p,473,510,0.927450980392
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.1,42,scope,overall,none,none,0,400,0.000000000000
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.1,42,scope,overall,none,n,117,400,0.292500000000
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.1,42,scope,overall,none,ng,37,400,0.092500000000
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.1,42,scope,overall,none,nh,22,400,0.055000000000
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.1,42,scope,overall,none,t,81,400,0.202500000000
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.1,42,scope,overall,none,c,28,400,0.070000000000
